,index,Domain,Tags,Symbols,Content,DOM,BERT,Duration,Result
774,774,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
775,775,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
776,776,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
777,777,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
778,778,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
779,779,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
780,780,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
781,781,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
782,782,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
783,783,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
784,784,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
785,785,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
786,786,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
787,787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
788,788,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
789,789,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
790,790,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
791,791,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
792,792,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
793,793,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
794,794,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
795,795,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
796,796,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
797,797,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
798,798,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
799,799,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
800,800,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
801,801,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
802,802,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
803,803,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
804,804,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
805,805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
806,806,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
807,807,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
808,808,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
809,809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
810,810,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
811,811,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
812,812,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
813,813,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
814,814,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
815,815,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
816,816,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
817,817,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
818,818,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
819,819,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
820,820,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
821,821,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
822,822,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
823,823,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
824,824,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
825,825,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
826,826,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
827,827,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
828,828,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
829,829,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
830,830,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
831,831,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
832,832,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
833,833,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
834,834,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
835,835,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
836,836,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
837,837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
838,838,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
839,839,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
840,840,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
841,841,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
842,842,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
843,843,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
844,844,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
845,845,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
846,846,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
847,847,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
848,848,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
849,849,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
850,850,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
851,851,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
852,852,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
853,853,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
854,854,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
855,855,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
856,856,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
857,857,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
858,858,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
859,859,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
860,860,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
861,861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
862,862,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
863,863,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
864,864,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
865,865,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
866,866,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
867,867,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
868,868,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
869,869,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
870,870,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
871,871,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
872,872,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
873,873,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
874,874,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
875,875,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
876,876,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
877,877,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
878,878,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
879,879,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
880,880,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
881,881,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
882,882,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
883,883,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
884,884,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
885,885,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
886,886,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
887,887,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
888,888,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
889,889,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
890,890,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
891,891,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
892,892,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
893,893,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
894,894,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
895,895,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
896,896,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
897,897,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
898,898,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
899,899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
900,900,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
901,901,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
902,902,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
903,903,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
904,904,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
905,905,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
906,906,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
907,907,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
908,908,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
909,909,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
910,910,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
911,911,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
912,912,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
913,913,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
914,914,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
915,915,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
916,916,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
917,917,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
918,918,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
919,919,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
920,920,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
921,921,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
922,922,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
923,923,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
924,924,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
925,925,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
926,926,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
927,927,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
928,928,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
929,929,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
930,930,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
931,931,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
932,932,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
933,933,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
934,934,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
935,935,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
936,936,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
937,937,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
938,938,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
939,939,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
940,940,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
941,941,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
942,942,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
943,943,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
944,944,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
945,945,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
946,946,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
947,947,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
948,948,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
949,949,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
950,950,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
951,951,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
952,952,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
953,953,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
954,954,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
955,955,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
956,956,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
957,957,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
958,958,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
959,959,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
960,960,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
961,961,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
962,962,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
963,963,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
964,964,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
965,965,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
966,966,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
967,967,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
968,968,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
969,969,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
970,970,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
971,971,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
972,972,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
973,973,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
974,974,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
975,975,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
976,976,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
977,977,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
978,978,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
979,979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
980,980,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
981,981,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
982,982,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
983,983,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
984,984,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
985,985,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
986,986,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
987,987,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
988,988,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
989,989,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
990,990,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
991,991,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
992,992,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
993,993,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
994,994,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
995,995,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
996,996,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
997,997,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
998,998,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
999,999,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1000,1000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1001,1001,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1002,1002,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1003,1003,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1004,1004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1005,1005,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1006,1006,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1007,1007,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1008,1008,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1009,1009,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1010,1010,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1011,1011,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1012,1012,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1013,1013,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1014,1014,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1015,1015,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1016,1016,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1017,1017,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1018,1018,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1019,1019,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1020,1020,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1021,1021,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1022,1022,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1023,1023,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1024,1024,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1025,1025,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1026,1026,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1027,1027,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1028,1028,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1029,1029,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1030,1030,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1031,1031,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1032,1032,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1033,1033,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1034,1034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1035,1035,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1036,1036,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1037,1037,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1038,1038,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1039,1039,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1040,1040,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1041,1041,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1042,1042,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1043,1043,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1044,1044,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1045,1045,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1046,1046,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1047,1047,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1048,1048,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1049,1049,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1050,1050,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1051,1051,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1052,1052,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1053,1053,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1054,1054,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1055,1055,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1056,1056,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1057,1057,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1058,1058,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1059,1059,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1060,1060,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1061,1061,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1062,1062,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1063,1063,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1064,1064,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1065,1065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1066,1066,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1067,1067,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1068,1068,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1069,1069,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1070,1070,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1071,1071,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1072,1072,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1073,1073,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1074,1074,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1075,1075,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1076,1076,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1077,1077,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1078,1078,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1079,1079,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1080,1080,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1081,1081,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1082,1082,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1083,1083,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1084,1084,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1085,1085,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1086,1086,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1087,1087,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1088,1088,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1089,1089,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1090,1090,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1091,1091,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1092,1092,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1093,1093,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1094,1094,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1095,1095,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1096,1096,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1097,1097,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1098,1098,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1099,1099,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1100,1100,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1101,1101,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1102,1102,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1103,1103,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1104,1104,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1105,1105,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1106,1106,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1107,1107,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1108,1108,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1109,1109,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1110,1110,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1111,1111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1112,1112,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1113,1113,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1114,1114,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1115,1115,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1116,1116,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1117,1117,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1118,1118,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1119,1119,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1120,1120,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1121,1121,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1122,1122,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1123,1123,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1124,1124,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1125,1125,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1126,1126,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1127,1127,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1128,1128,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1129,1129,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1130,1130,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1131,1131,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1132,1132,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1133,1133,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1134,1134,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1135,1135,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1136,1136,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1137,1137,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1138,1138,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1139,1139,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1140,1140,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1141,1141,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1142,1142,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1143,1143,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1144,1144,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1145,1145,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1146,1146,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1147,1147,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1148,1148,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1149,1149,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1150,1150,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1151,1151,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1152,1152,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
